1183,staff,Friendly
1184,location,Good
1185,breakfasts,good
1186,room,nice sized
1187,meal,very nice
1188,location,good
1189,location,great
1190,staff,wonderful
1191,bathrobe,Nice
1192,staff,arranged taxis for us.
1193,staff,friendly
1194,staff,helpful
1195,staff,looked like it was taped up with masking tape
1196,skylight,weird
1197,location,great
1198,location,great
1199,staff,really nice
1200,location,wasn’t cleaned once
1201,staff,Helpful
1202,staff,responsive
1203,staff,Very friendly
1204,room,a little bit dated
1205,Bathroom facilities,excellent
1206,room,faultless
1207,room,generally clean
1208,room,just resorted to removing the key card
1209,room,not unclean
1210,Bathroom facilities,with toiletries and bathrobe available in the room
1211,lights by the bed,wouldn’t turn off using the dimmer switches
1212,Location,perfect
1213,Location,superb.
1214,Location,very comfortable
1215,reception,beautiful
1216,one of the twin beds,broken
1217,we,didn’t realise until day 2
1218,we,didn’t want to have to move rooms
1219,location,excellent
1220,I,expected to pay the balance due
1221,staff,friendly
1222,I,had to use the bathrobes to prop up the mattress and stop my friend
1223,they,refund the holding deposit
1224,location,right next to Earl’s Court tube
1225,they,then had to pay the whole amount again
1226,I,took a holding deposit of £150.66
1227,everything,unpacked
1228,staff,No
1229,Hotel,comfortable
1230,we,could ignore you.
1231,we,had to pull them apart
1232,Hotel,very clean
1233,Breakfast selection,wasn't great
1234,bed,Very hard and lumpy
1235,room,clean
1236,staff,lovely
1237,bed,quite uncomfortable
1238,pillows,thin
1239,staff,very hospitable
1240,bathroom facilities,very nice
1241,Restaurant food,good
1242,price,great
1243,We,requested a bottle of champagne in the room on arrival.
1244,price,wasn't delivered
1245,Beds,a little hard for me
1246,Carpet's,need a good vacuum
1247,room,Clean
1248,We,Friendly
1249,Breakfast,good value
1250,staff,helpful
1251,We,liked the underfloor heating in the bathroomConvenient for the tube
1252,Breakfast,not interesting
1253,room,quiet
1254,staff,really helpful
1255,hotel,very close to the tube station
1256,amenities,Ample
1257,Mattresses,could use an upgrade.
1258,rooms,deluxe
1259,walk to Kensington High Street,easy
1260,amenities,extremely kind and helpful
1261,water pressure,good
1262,plugs,international
1263,views,nice
1264,base,perfect
1265,WiFi,strong
1266,underwear,Used
1267,one,definitely small
1268,location,great
1269,hotel,nice
1270,European hotels,usually small
1271,room,very tiny
1272,hotel,4 minutes walk from earls court tube
1273,room,comfortable
1274,rooms,in need of upgrade.
1275,room,small
1276,choice of breakfast,very limited
1277,lift.,very slow
1278,Front Desk Staff,friendly
1279,Front Desk Staff,helpful
1280,mattress,needs to be replaced
1281,Front Desk Staff,professional
1282,bed,very uncomfortable
1283,location,Brilliant
1284,hotel,a bit shabby in places
1285,our room,a lot smaller than suggested on the website
1286,staff,helpful
1287,location,just a few minutes walk from Earls Court Tube Station
1288,location,situated down a quiet side street in Kensington
1289,our room,smaller than expected
1290,location,very comfortable and quiet
1291,carpet,very dirty
1292,staff,very friendly
1293,I,Excellent
1294,staff,also seems to be well aware of how bad it is
1295,I,"decent. The first one, see below.. We arrived quite late in the evening"
1296,location,near Earl's Court station
1297,them,nice
1298,I,not picky
1299,room,quite shady
1300,them,rectify the situation
1301,I,should not be available for paying guests
1302,hotel,was fully booked
1303,I,"won't post pictures of the ""view"" and where it's located"
1304,neighborhood,beautiful
1305,rooms,clean
1306,staff,friendly
1307,rooms,located near Earl’s Court Station and several bus stops
1308,customers,noisy
1309,staff,really helpful
1310,Our room,a bit difficult to get to
1311,Breakfast,ample
1312,location,fantastic
1313,staff,friendly
1314,Breakfast,good
1315,one,has to go up and down some steps and corridors
1316,staff,helpful
1317,staff,sorted a problem in the bathroom right away
1318,location,very close to the tube
1319,It,a little tired in places
1320,It,also seemed very quiet when we passed it in the evenings
1321,recent reviews,also suggested things had gone down hill a bit
1322,It,clean
1323,maintenance in the bedroom,could perhaps have been a little higher
1324,we,decided not to eat there
1325,staff,friendly
1326,restaurants,good
1327,location,quiet
1328,we,very much appreciated
1329,restaurants,within a 15 min walk.
1330,Breakfast,Ok
1331,lot of the food,had been under warm lamps for some while
1332,Service,often not very attentive
1333,things like the bacon and scrambled egg,pretty dry
1334,metro line,a 3 minute walk away
1335,metro line,deserted from all the tourist stops
1336,staff,very friendly
1337,hotel,very well located
1338,location,Excellent
1339,hot food at breakfast,could be a bit hotter
1340,staff,extremely efficient
1341,staff,friendly
1342,Room,"friendly, polite and helpful"
1343,staff,helpful
1344,staff,polite
1345,Room,very slippery when wet after a shower
1346,breakfast,Excellent
1347,lighting arrangement,Excessively complicated
1348,staff,Friendly
1349,staff,Lack of subtitles on TV
1350,street,Quiet
1351,location,Very convenient
1352,lighting at armchair position,Very poor
1353,staff,helpful
1354,location,Fantastic
1355,location,Two minutes walk from Earls Court Underground.
1356,location,great
1357,breakfast,very good
1358,Staff,accommodating
1359,Breakfast,also very good
1360,Bed,needed new mattress
1361,Staff,offered complementary items
1362,Staff,very friendly
1363,Bed,was significantly sunken in middle
1364,location,fab
1365,staff,really helpful
1366,I,Amazing
1367,I,requested for a room change
1368,staff,very accomodating
1369,staff,amazing
1370,staff,friendly
1371,mattress,just to soft
1372,I,really prefer a hard mattress
1373,English breakfast,good
1374,location,very convenient
1375,staff,very helpful
1376,staff,Friendly
1377,hotel,Very clean
1378,Breakfast,adequate
1379,location,excellent
1380,service,professional
1381,Breakfast,very ordinary
1382,rooms,Spacious
1383,hotel,extremely close to the tube
1384,staff,friendly
1385,rooms,less than ideal
1386,rooms,located next to a door
1387,rooms,stunk of weed.
1388,Breakfast,very average
1389,Breakfast,with little variety
1390,werry,calm.
1391,toilet brush,no
1392,werry,well placed
1393,staff. Parts of the coridor to the room including the lift,dirty
1394,staff. Parts of the coridor to the room including the lift,old
1395,staff. Parts of the coridor to the room including the lift,very unpleasant
1396,room,Specious
1397,pillows,very hard
1398,location,Really good
1399,space,a bit limited with 2 of us getting ready in the morning
1400,hotel,clean
1401,I,opted for the smaller room size
1402,I,very friendly
1403,location,with good connections to all of London
1404,Staff,even left us a bottle of fizz for our anniversary
1405,Staff,really helpful
1406,tea,cold
1407,location,Good
1408,breakfast,Good value
1409,mini eclairs in reception,Very nice
1410,staff,Very welcoming
1411,room,Warm
1412,location,close to underground and eateries
1413,room,comfortable
1414,staff,helpful
1415,smell,slightly fusty
1416,stay,lovely
1417,staff,very professional
1418,staff,welcoming
1419,fridge,a bonus
1420,Room,vert comfortable
1421,breakfast,very poor
1422,staff,very quick to rectify
1423,location,Great
1424,staff,friendly
1425,bed,comfy
1426,breakfast,good
1427,breakfast,good size and lots of good
1428,plug/charge options,lots of
1429,pillows,not great
1430,Wifi,not secured
1431,shower,really nice
1432,breakfast,really poor
1433,noise,Lot of
1434,dustmen,cannot be helped
1435,Fridge in room,could not access as locked
1436,room,could not access as locked.
1437,back of bathroom door,covered in smear marks
1438,Front of house,excellent
1439,room,had hole in sheets
1440,back of bathroom door,needed cleaning
1441,windows,properly double glazed
1442,Breakfast,really good
1443,windows,stunning
1444,swan towels on bed,"with rose petals, chocolates and wine"
1445,remote for telly,would not work correctly
1446,room,would not work correctly.
1447,fruit salad,No
1448,bread,good
1449,bread,overcooked and watery
1450,city hotel,standard
1451,location,wasn’t great
1452,bread,wasn’t great.
1453,location,within a short stroll of Earls Court tube
1454,shower,clogged everyday
1455,location,great
1456,lights on my room,made some weird buzzing noise when they are on
1457,shower,taking at least 10 minutes to drain all the remaining water
1458,I,appreciate it very much
1459,I,beyond my expectations
1460,I,celebrated my birthday
1461,ordering Espresso during the breakfast,chargeable
1462,attitude of the front desk staff,extraordinary
1463,I,nice
1464,I,prepared me a nice surprise on behalf of this occasion
1465,I,really a very excited and moving gesture
1466,staff,friendly
1467,windows,no
1468,rooms,a little small
1469,rooms,comfortable
